country,crop_type,disease_name,avg_disease_probability,avg_yield_loss_percent,avg_economic_loss_usd_per_hectare,avg_food_security_impact_score,records
France,Pea,Pea Root Rot,0.5585740740740741,40.708148148148155,20346.33074074074,57.22296296296296,27
China,Pea,Pea Leaf Spot,0.5585321428571428,40.52571428571429,19430.815,56.95107142857143,28
Ukraine,Cauliflower,Cauliflower Root Rot,0.5584825,38.3155,17443.7875,54.8535,40
Australia,Lentil,Lentil Rust,0.5583481481481481,40.507407407407406,18276.926666666666,59.109351851851855,108
Pakistan,Cauliflower,Cauliflower Root Rot,0.5583333333333333,39.70230769230769,19468.33282051282,58.372564102564105,39
Nigeria,Pomegranate,Pomegranate Leaf Spot,0.5583209302325581,40.322790697674414,16513.788837209304,57.00558139534884,43
Pakistan,Rice,Bacterial Leaf Blight,0.5582607142857142,41.88392857142857,15965.922857142858,59.69678571428572,28
Iran,Sugarcane,Red Rot,0.5582408163265306,40.947755102040816,16217.48387755102,58.913877551020406,49
Canada,Pea,Pea Mosaic Virus,0.55824,39.638571428571424,18279.328285714284,55.50028571428572,35
New Zealand,Millet,Millet Root Rot,0.558236,39.7748,16622.0572,57.251999999999995,25
France,Okra,Okra Leaf Spot,0.5581805555555556,40.28111111111111,19244.259166666667,57.457499999999996,36
Argentina,Millet,Millet Leaf Spot,0.5581564102564103,38.373333333333335,16585.19128205128,55.68769230769231,39
Ukraine,Cauliflower,Cauliflower Leaf Spot,0.5581317073170732,38.391951219512194,17602.24317073171,55.4519512195122,41
Germany,Canola,Canola Root Rot,0.5580833333333334,37.57083333333333,18059.98,54.15166666666667,36
Mexico,Cauliflower,Cauliflower Root Rot,0.5579583333333333,41.08444444444444,16268.877499999999,60.13305555555556,36
Canada,Sorghum,Sorghum Mosaic Virus,0.5579422222222222,39.66577777777778,16866.18666666667,54.69288888888889,45
Germany,Sorghum,Sorghum Leaf Spot,0.5579228571428572,39.07485714285714,19602.482285714286,55.803999999999995,35
Morocco,Wheat,Powdery Mildew,0.5578236363636363,39.83109090909091,16279.180545454547,58.976,55
France,Carrot,Carrot Leaf Spot,0.5576414634146342,38.883658536585365,16872.188780487806,55.525365853658535,41
Germany,Sorghum,Sorghum Root Rot,0.5576344827586206,39.67344827586207,18580.204137931036,55.69137931034483,29
Germany,Carrot,Carrot Root Rot,0.557502564102564,39.93333333333334,15209.743846153846,56.496153846153845,39
Argentina,Eggplant,Phomopsis Blight,0.5574851851851852,39.076388888888886,17308.778333333335,55.59898148148148,108
Australia,Sugarcane,Smut,0.557438775510204,40.39142857142857,18044.43163265306,58.65857142857143,49
USA,Millet,Millet Root Rot,0.5573916666666666,38.074444444444445,18527.9075,55.25611111111111,36
Morocco,Pea,Pea Root Rot,0.5573472222222222,41.515277777777776,15914.816666666668,59.56361111111111,36
Morocco,Onion,Downy Mildew,0.5573398148148149,40.63685185185185,18890.054629629627,58.841944444444444,108
Mexico,Canola,Canola Root Rot,0.55720625,41.21375,21102.7403125,57.9684375,32
Canada,Chili,Anthracnose,0.5571407407407407,38.845740740740744,17967.857314814817,54.10768518518518,108
Italy,Sorghum,Sorghum Leaf Spot,0.5570742857142856,38.824571428571424,15618.708571428573,55.71857142857143,35
China,Wheat,Powdery Mildew,0.5570686274509804,40.26019607843137,17514.26274509804,56.27882352941176,51
Kenya,Okra,Okra Leaf Spot,0.557061111111111,40.770833333333336,15620.715,57.5686111111111,36
France,Maize,Maize Smut,0.5569391304347826,39.917391304347824,16267.783913043479,56.59021739130435,46
Papua New Guinea,Cocoa,Cocoa Leaf Spot,0.556925,40.56714285714286,17878.359285714287,56.14964285714286,28
Indonesia,Cocoa,Cocoa Leaf Spot,0.5568911764705883,39.56,17415.06794117647,54.45647058823529,34
Australia,Sugarcane,Red Rot,0.5566135593220339,40.22050847457628,18492.987966101697,58.04966101694915,59
Italy,Okra,Okra Leaf Spot,0.5564214285714286,40.50809523809524,17956.165714285715,55.694761904761904,42
Turkey,Pea,Pea Leaf Spot,0.55633,38.432,17858.54375,54.28875000000001,40
Ukraine,Tea,Tea Blister Blight,0.5562925925925926,39.40435185185185,19171.246944444443,56.09064814814815,108
South Africa,Barley,Barley Root Rot,0.5562282051282051,40.265641025641024,17737.547692307693,58.64846153846154,39
Ukraine,Barley,Barley Leaf Spot,0.5560351351351351,38.80486486486486,20737.16135135135,55.34945945945946,37
Turkey,Apple,Apple Scab,0.5558222222222222,39.93861111111111,16850.350370370372,56.07592592592592,108
Brazil,Mung Bean,Mung Bean Leaf Spot,0.5557416666666666,38.66972222222223,18006.504722222224,54.75888888888889,36
Germany,Barley,Barley Root Rot,0.5557290322580645,38.95741935483871,16317.771290322582,55.10290322580645,31
Germany,Wheat,Powdery Mildew,0.5556468085106383,39.45468085106383,17305.91340425532,55.590638297872346,47
Ethiopia,Millet,Millet Leaf Spot,0.5556272727272727,41.197272727272725,19202.505757575756,57.99424242424242,33
France,Sunflower,Downy Mildew,0.5553342592592593,39.40972222222222,15978.310462962963,55.96935185185185,108
Canada,Barley,Barley Mosaic Virus,0.5551666666666667,39.577777777777776,17659.924444444445,55.48138888888889,36
Ukraine,Okra,Okra Root Rot,0.5551657142857144,38.66914285714286,18565.02342857143,55.204571428571434,35
Mexico,Carrot,Carrot Root Rot,0.55512,41.85755555555556,20264.440888888887,60.187111111111115,45
Spain,Carrot,Carrot Root Rot,0.5550727272727273,38.49090909090909,17101.532045454547,55.29045454545455,44
New Zealand,Mung Bean,Mung Bean Leaf Spot,0.5550631578947368,39.51552631578947,17647.898947368423,55.52473684210526,38
Canada,Citrus,Citrus Canker,0.5548824074074075,39.288518518518515,17823.243981481482,54.676944444444445,108
Germany,Barley,Barley Leaf Spot,0.5548394736842105,38.15105263157895,15092.948684210527,55.55263157894737,38
Spain,Groundnut,Tikka Leaf Spot,0.5548018518518518,38.954722222222216,15535.26175925926,55.74703703703704,108
China,Cocoa,Cocoa Leaf Spot,0.5548,40.00309523809524,17895.19976190476,55.854523809523805,42
Turkey,Millet,Millet Root Rot,0.55475,39.67894736842105,17992.688947368424,55.35842105263158,38
Spain,Guava,Guava Root Rot,0.5547,40.78,18445.356333333333,56.932,30
Pakistan,Tea,Tea Blister Blight,0.5546472222222222,40.52185185185185,18840.953333333335,59.02240740740741,108
Turkey,Guava,Guava Root Rot,0.5545694444444444,39.56666666666667,18109.443333333333,56.416111111111114,36
Papua New Guinea,Mung Bean,Mung Bean Leaf Spot,0.55445,38.42029411764706,20414.176176470588,53.08323529411764,34
New Zealand,Garlic,Garlic Leaf Spot,0.5544371428571429,38.590857142857146,16065.367142857142,55.324285714285715,35
Mexico,Garlic,Garlic Leaf Spot,0.5544151515151515,40.31272727272727,15707.646666666667,58.3669696969697,33
Spain,Garlic,Garlic Root Rot,0.5543888888888888,39.513888888888886,15499.325277777776,55.386944444444445,36
Canada,Rice,Bacterial Leaf Blight,0.5543864864864865,39.763243243243245,18967.16945945946,55.2945945945946,37
Egypt,Wheat,Powdery Mildew,0.5543074074074075,40.31481481481482,17941.25462962963,58.589814814814815,54
Spain,Apple,Apple Scab,0.5541537037037036,39.58462962962963,17699.99175925926,55.425925925925924,108
Turkey,Cauliflower,Cauliflower Root Rot,0.5540105263157894,38.738684210526316,16639.931315789476,55.21526315789473,38
Brazil,Sorghum,Sorghum Leaf Spot,0.5539307692307692,39.08128205128205,14831.33641025641,55.70820512820512,39
South Africa,Pomegranate,Pomegranate Root Rot,0.5538575,39.745,16791.222,58.01625,40
USA,Cauliflower,Cauliflower Root Rot,0.5538128205128205,39.050769230769234,17660.306666666667,55.126666666666665,39
Morocco,Mung Bean,Mung Bean Leaf Spot,0.5537652173913044,39.98326086956522,15947.28,58.83239130434782,46
Germany,Cauliflower,Cauliflower Leaf Spot,0.553654054054054,39.096486486486484,16166.027567567568,55.79162162162162,37
France,Okra,Okra Root Rot,0.5535630434782608,40.01456521739131,15861.195652173914,56.34739130434782,46
Egypt,Lentil,Lentil Rust,0.5534611111111111,39.80675925925926,18339.357500000002,58.2337037037037,108
Australia,Chili,Anthracnose,0.5534314814814815,40.286203703703706,17099.962407407405,59.05324074074074,108
Italy,Tea,Tea Blister Blight,0.5532324074074074,38.87935185185185,16641.704629629632,55.484351851851855,108
Australia,Sorghum,Sorghum Leaf Spot,0.5531166666666666,40.06404761904762,16224.097142857141,58.04880952380953,42
Egypt,Mung Bean,Mung Bean Leaf Spot,0.553,37.503750000000004,17992.811875,55.8953125,32
Morocco,Pomegranate,Pomegranate Root Rot,0.553,41.19285714285714,17076.63142857143,60.11228571428571,35
New Zealand,Barley,Barley Root Rot,0.5529677419354838,39.53612903225806,18077.926129032257,55.72709677419355,31
France,Guava,Guava Leaf Spot,0.5528222222222222,38.69,17210.835277777776,55.275555555555556,36
France,Tea,Tea Blister Blight,0.5528138888888888,39.368611111111115,17489.609074074073,55.95953703703704,108
Argentina,Cocoa,Cocoa Leaf Spot,0.5527780487804879,39.028536585365856,15561.18219512195,56.208536585365856,41
Turkey,Canola,Canola Root Rot,0.5526026315789473,38.647368421052626,19208.992894736843,54.852105263157895,38
Morocco,Cauliflower,Cauliflower Root Rot,0.5525666666666667,39.08822222222222,14698.792,57.78888888888889,45
South Africa,Canola,Canola Root Rot,0.5525538461538462,39.18512820512821,18641.18435897436,58.09179487179487,39
South Africa,Cucumber,Downy Mildew,0.5524185185185185,41.02138888888889,18714.53462962963,58.8324074074074,108
Italy,Guava,Guava Root Rot,0.5523875,39.3246875,19123.76,55.6075,32
South Africa,Eggplant,Phomopsis Blight,0.552300925925926,39.98814814814815,18368.191203703704,58.88342592592593,108
Germany,Okra,Okra Leaf Spot,0.5521628571428572,39.44457142857143,17257.358857142855,55.91771428571429,35
Germany,Garlic,Garlic Root Rot,0.5521536585365854,40.18512195121951,19327.168780487806,56.2970731707317,41
Canada,Cucumber,Downy Mildew,0.5521324074074074,39.32842592592593,17428.846574074072,54.70148148148149,108
South Africa,Lentil,Lentil Rust,0.5521324074074074,39.83574074074074,17613.665,58.153055555555554,108
China,Barley,Barley Leaf Spot,0.5520642857142858,39.86952380952381,19177.38595238095,56.58309523809523,42
Morocco,Carrot,Carrot Root Rot,0.551985294117647,40.07029411764706,18387.445294117646,58.50588235294118,34
Turkey,Cocoa,Cocoa Root Rot,0.5519833333333333,40.13047619047619,16714.27142857143,56.44452380952381,42
Egypt,Groundnut,Tikka Leaf Spot,0.5518444444444445,39.590185185185184,16581.279814814814,58.11796296296296,108
Turkey,Barley,Barley Mosaic Virus,0.5518416666666667,40.16861111111111,16488.0,57.18333333333333,36
Italy,Canola,Canola Leaf Spot,0.5517266666666667,38.98233333333334,16615.359333333334,56.024,30
Germany,Millet,Millet Leaf Spot,0.5516657894736842,38.340526315789475,16950.36394736842,55.47631578947368,38
Egypt,Canola,Canola Root Rot,0.5515714285714286,41.104000000000006,18722.668,59.75114285714286,35
Iran,Sunflower,Downy Mildew,0.5515351851851852,40.325,17381.36296296296,58.000092592592594,108
Egypt,Barley,Barley Leaf Spot,0.5514857142857142,40.15595238095238,20288.32261904762,58.40642857142858,42
Ukraine,Canola,Canola Leaf Spot,0.5514461538461538,38.59615384615385,14164.407435897436,55.14564102564102,39
Morocco,Canola,Canola Leaf Spot,0.5514394736842105,39.411578947368426,16764.909736842106,57.688421052631575,38
Mexico,Okra,Okra Leaf Spot,0.5514261904761905,39.61238095238095,18605.117142857143,57.069761904761904,42
Australia,Groundnut,Tikka Leaf Spot,0.5514222222222223,40.041296296296295,19278.696111111112,58.705925925925925,108
Argentina,Sorghum,Sorghum Leaf Spot,0.551407894736842,37.248684210526314,19058.588157894737,53.80605263157895,38
Canada,Maize,Northern Corn Leaf Blight,0.5513983870967742,39.13209677419355,18692.13258064516,54.77306451612903,62
Spain,Maize,Northern Corn Leaf Blight,0.5513230769230769,39.497499999999995,15350.152115384615,56.31730769230769,52
China,Maize,Northern Corn Leaf Blight,0.55116,38.45854545454545,16895.984545454547,55.3,55
Ukraine,Carrot,Carrot Leaf Spot,0.5508676470588236,37.92088235294118,17146.114411764705,53.72882352941176,34
Argentina,Sorghum,Sorghum Root Rot,0.5507433333333334,39.41133333333333,15483.239,55.02166666666667,30
Spain,Tea,Tea Blister Blight,0.5507027777777778,39.67509259259259,17244.655833333334,55.95268518518519,108
New Zealand,Carrot,Carrot Root Rot,0.5506906976744186,38.8346511627907,17180.356511627906,55.28093023255814,43
Australia,Maize,Northern Corn Leaf Blight,0.5505563636363636,38.90836363636364,18689.468545454547,57.14218181818182,55
Spain,Pea,Pea Root Rot,0.5504057142857143,38.26542857142857,14847.07142857143,54.47114285714286,35
Iran,Lentil,Lentil Rust,0.5502287037037037,40.59027777777778,17841.499444444446,58.67944444444444,108
Iran,Eggplant,Phomopsis Blight,0.5501990740740741,39.721111111111114,18381.325555555555,57.42981481481482,108
China,Cauliflower,Cauliflower Root Rot,0.5501513513513513,39.14945945945946,19931.014054054056,55.50702702702702,37
France,Lentil,Lentil Rust,0.5501138888888889,39.3187962962963,17169.013518518517,56.048611111111114,108
South Africa,Wheat,Powdery Mildew,0.5499365384615384,39.911730769230765,18748.622884615386,58.08730769230769,52
Nigeria,Barley,Barley Leaf Spot,0.5499333333333334,38.94452380952381,15377.322857142855,55.92666666666667,42
Morocco,Cocoa,Cocoa Root Rot,0.5498500000000001,40.37961538461538,19139.054615384615,58.410384615384615,26
Brazil,Canola,Canola Leaf Spot,0.5496545454545455,39.75030303030303,16541.271818181816,56.46666666666667,33
Ukraine,Pea,Pea Root Rot,0.5496454545454545,37.3825,16183.012272727274,54.07022727272727,44
Canada,Garlic,Garlic Mosaic Virus,0.5496078947368421,38.698157894736845,16341.050000000001,54.194736842105264,38
Ukraine,Guava,Guava Leaf Spot,0.549484,37.8352,16415.7536,54.3028,25
Italy,Carrot,Carrot Leaf Spot,0.5494783783783784,37.60567567567568,16332.482972972974,54.25351351351351,37
Morocco,Eggplant,Phomopsis Blight,0.5494722222222223,40.29592592592593,17318.79888888889,58.467222222222226,108
Italy,Garlic,Garlic Root Rot,0.5494692307692308,38.51615384615385,18348.316923076924,54.523589743589746,39
New Zealand,Guava,Guava Leaf Spot,0.5493914285714285,37.67257142857143,18257.854,54.46228571428571,35
Morocco,Sugarcane,Smut,0.549280701754386,40.35684210526316,17638.33614035088,58.74473684210526,57
Australia,Sunflower,Downy Mildew,0.5489962962962963,39.93027777777778,16595.55712962963,58.33490740740741,108
Iran,Millet,Millet Root Rot,0.5489878048780488,39.814390243902444,16511.193902439023,59.032195121951226,41
Australia,Cocoa,Cocoa Root Rot,0.5489375,40.307,20339.32675,58.92625,40
Canada,Carrot,Carrot Mosaic Virus,0.548919512195122,38.94365853658537,16555.721707317072,54.329024390243895,41
Italy,Pomegranate,Pomegranate Root Rot,0.548778125,38.0065625,17235.62875,54.371562499999996,32
New Zealand,Millet,Millet Leaf Spot,0.5487704545454546,39.297045454545454,17126.744545454545,56.49727272727273,44
New Zealand,Eggplant,Phomopsis Blight,0.5487546296296296,39.45916666666667,18845.399074074074,55.76092592592593,108
Spain,Barley,Barley Root Rot,0.5487485714285714,38.779714285714284,16773.430857142856,54.687714285714286,35
Pakistan,Cocoa,Cocoa Root Rot,0.5486973684210527,39.794210526315794,16233.67447368421,58.62552631578947,38
South Africa,Guava,Guava Root Rot,0.5486236842105263,39.63,15142.551315789473,57.46315789473684,38
Egypt,Cocoa,Cocoa Root Rot,0.5486151515151515,39.6109090909091,17934.585757575755,57.18393939393939,33
South Africa,Sunflower,Downy Mildew,0.5485888888888889,39.62796296296296,17405.737407407407,57.934999999999995,108
China,Cocoa,Cocoa Root Rot,0.54854375,38.97375,20223.55875,54.476875,32
Morocco,Canola,Canola Root Rot,0.5481969696969696,40.18121212121212,17046.746363636365,59.22636363636364,33
Iran,Maize,Northern Corn Leaf Blight,0.5481964285714286,40.495178571428575,18986.019285714287,58.467499999999994,56
Australia,Onion,Downy Mildew,0.5481555555555556,40.35444444444444,17193.575277777778,58.713425925925925,108
Ukraine,Eggplant,Phomopsis Blight,0.548150925925926,38.13388888888889,17567.80787037037,53.95268518518519,108
Argentina,Pea,Pea Root Rot,0.5480866666666666,37.009,16076.943333333333,53.004999999999995,30
USA,Okra,Okra Leaf Spot,0.5480709677419355,37.843548387096774,15376.856451612903,53.90193548387097,31
Indonesia,Okra,Okra Leaf Spot,0.5479725,39.161500000000004,17374.876,54.85549999999999,40
Morocco,Maize,Northern Corn Leaf Blight,0.5477555555555556,39.089777777777776,15813.939555555557,56.82088888888889,45
Pakistan,Pea,Pea Root Rot,0.547725,38.8765625,19748.3128125,56.4703125,32
Canada,Groundnut,Tikka Leaf Spot,0.5474925925925925,38.26453703703704,17585.685,53.55305555555555,108
USA,Pea,Pea Root Rot,0.5474685714285714,38.72057142857143,15536.776571428572,55.67914285714286,35
Egypt,Pea,Pea Root Rot,0.5474354838709677,38.487096774193546,18385.14774193548,57.08,31
New Zealand,Pea,Pea Root Rot,0.5473527777777778,38.645833333333336,19284.015,54.726111111111116,36
Spain,Wheat,Powdery Mildew,0.5472754716981132,38.69264150943396,14330.800566037737,54.594339622641506,53
China,Maize,Maize Smut,0.547254716981132,38.547924528301884,16025.48603773585,55.18603773584906,53
Canada,Pomegranate,Pomegranate Root Rot,0.5469957446808511,38.19276595744681,17053.99510638298,53.7368085106383,47
Australia,Tea,Tea Blister Blight,0.5468972222222223,40.25018518518519,18031.10953703704,58.23694444444445,108
Spain,Pomegranate,Pomegranate Root Rot,0.5467973684210526,37.54342105263158,17097.74447368421,54.52894736842105,38
Germany,Guava,Guava Leaf Spot,0.5467709677419355,38.21935483870968,17424.849032258062,54.432258064516134,31
India,Cauliflower,Cauliflower Leaf Spot,0.54669375,39.87,17979.7146875,56.506875,32
Germany,Cocoa,Cocoa Leaf Spot,0.5466642857142857,38.795,15799.476904761905,55.521904761904764,42
Australia,Barley,Barley Root Rot,0.5465357142857142,37.59285714285714,16912.617142857143,57.325714285714284,28
Morocco,Maize,Maize Smut,0.5463650793650794,38.97587301587301,18494.979365079365,57.770634920634926,63
USA,Millet,Millet Leaf Spot,0.5462903225806451,40.542258064516126,19720.588387096774,55.70322580645161,31
Turkey,Guava,Guava Leaf Spot,0.5461976190476191,38.16119047619048,16138.179285714286,54.60071428571429,42
Turkey,Tea,Tea Blister Blight,0.5461685185185184,38.83138888888889,17893.326574074075,55.169999999999995,108
Morocco,Okra,Okra Root Rot,0.5460171428571429,38.696285714285715,17501.18342857143,57.20542857142857,35
Ukraine,Mung Bean,Mung Bean Leaf Spot,0.5459588235294117,39.48735294117647,16825.564411764703,54.89264705882353,34
Turkey,Carrot,Carrot Leaf Spot,0.545805,38.06675,20539.07025,54.42075,40
Argentina,Cauliflower,Cauliflower Root Rot,0.5457333333333333,39.446666666666665,18407.478055555555,55.08166666666667,36
Australia,Canola,Canola Root Rot,0.5457166666666667,39.78366666666667,15977.550333333334,58.43866666666667,30
Egypt,Apple,Apple Scab,0.5457101851851852,39.39925925925926,18356.074259259258,57.25351851851852,108
China,Carrot,Carrot Leaf Spot,0.545663829787234,39.04489361702127,18677.97319148936,55.34872340425532,47
South Africa,Tea,Tea Blister Blight,0.5455009259259259,39.85129629629629,17195.455833333333,58.06416666666667,108
Canada,Grapes,Downy Mildew,0.5454259259259259,39.05861111111111,17620.46990740741,54.388888888888886,108
Spain,Canola,Canola Leaf Spot,0.5454162790697674,37.559999999999995,18454.66465116279,53.91232558139535,43
Turkey,Millet,Millet Leaf Spot,0.5453027027027026,38.79027027027027,17598.95135135135,54.17945945945946,37
South Africa,Sorghum,Sorghum Root Rot,0.5451625,39.3109375,17458.700625,57.091875,32
Iran,Cucumber,Downy Mildew,0.5451407407407407,40.26916666666666,18296.64888888889,58.63055555555556,108
Italy,Lentil,Lentil Rust,0.5451074074074074,38.23462962962963,17009.763055555555,54.78592592592593,108
Turkey,Barley,Barley Root Rot,0.5449921052631579,37.97263157894737,15349.43552631579,53.751315789473686,38
Italy,Cauliflower,Cauliflower Leaf Spot,0.544990243902439,38.20390243902439,16766.653658536587,54.4009756097561,41
Argentina,Pomegranate,Pomegranate Root Rot,0.5447617647058823,38.24441176470588,17273.567647058826,55.347647058823526,34
Canada,Potato,Early Blight,0.5447115384615384,38.64884615384615,19653.803269230768,54.346923076923076,52
Morocco,Mung Bean,Mung Bean Root Rot,0.5445709677419355,39.586774193548386,16565.807096774195,57.28935483870968,31
Ukraine,Pea,Pea Leaf Spot,0.5445433333333334,40.507666666666665,16888.155000000002,57.02033333333334,30
USA,Cocoa,Cocoa Root Rot,0.5444857142857144,38.80761904761905,17775.755952380954,55.70880952380952,42
Morocco,Millet,Millet Root Rot,0.54434,39.83685714285714,15706.223142857145,58.264,35
Iran,Maize,Maize Smut,0.5442846153846154,40.254423076923075,18287.272884615384,58.627500000000005,52
Pakistan,Maize,Northern Corn Leaf Blight,0.5442704545454545,39.11181818181819,17281.69431818182,57.881136363636365,44
Germany,Guava,Guava Root Rot,0.5442692307692308,37.70153846153846,13986.238461538464,54.13948717948718,39
Ukraine,Pomegranate,Pomegranate Leaf Spot,0.5441645161290323,38.64322580645162,20410.32419354839,55.05870967741935,31
Mexico,Carrot,Carrot Leaf Spot,0.5441041666666667,39.246249999999996,19456.079166666666,56.9075,24
USA,Mung Bean,Mung Bean Root Rot,0.5440825,38.09275,18713.503,54.541999999999994,40
Iran,Cauliflower,Cauliflower Root Rot,0.5438307692307692,39.644615384615385,16992.3658974359,57.91846153846154,39
Argentina,Canola,Canola Root Rot,0.5438264705882353,38.74294117647059,19824.12,55.14058823529412,34
Pakistan,Guava,Guava Leaf Spot,0.543760606060606,39.342424242424244,17695.218484848483,57.85909090909092,33
South Africa,Carrot,Carrot Root Rot,0.5435975,40.05075,19410.7525,58.06825,40
France,Mung Bean,Mung Bean Root Rot,0.5435535714285714,39.335,17767.66964285714,54.580714285714286,28
Spain,Millet,Millet Root Rot,0.5434696969696969,36.33818181818182,17666.667575757576,53.15090909090909,33
Turkey,Cauliflower,Cauliflower Leaf Spot,0.5434464285714286,38.29642857142857,19763.209642857142,55.02464285714286,28
Pakistan,Garlic,Garlic Root Rot,0.5431395833333333,38.964166666666664,16362.116458333332,56.699375,48
France,Canola,Canola Root Rot,0.5430358974358974,37.48384615384615,16088.190512820514,53.98461538461539,39
Egypt,Pomegranate,Pomegranate Root Rot,0.5430307692307692,40.263333333333335,18354.635384615387,58.37307692307693,39
New Zealand,Lentil,Lentil Rust,0.5429462962962963,38.2512037037037,17207.088703703703,54.76592592592593,108
Spain,Carrot,Carrot Leaf Spot,0.5429193548387097,37.44161290322581,16102.02129032258,53.34838709677419,31
Pakistan,Lentil,Lentil Rust,0.5429185185185185,39.6875,18118.732685185183,57.97212962962963,108
Iran,Tomato,Tomato Early Blight,0.5429027027027027,39.457837837837836,22026.08027027027,57.498108108108106,37
Australia,Canola,Canola Leaf Spot,0.542853488372093,40.424418604651166,16570.017906976744,59.21441860465116,43
Morocco,Sorghum,Sorghum Root Rot,0.5428179487179486,39.138717948717954,16631.421282051284,56.55435897435897,39
New Zealand,Cocoa,Cocoa Leaf Spot,0.5427878787878787,38.18787878787879,13096.419393939394,54.958787878787874,33
New Zealand,Mung Bean,Mung Bean Root Rot,0.5426054054054054,39.4972972972973,19437.84162162162,55.49378378378378,37
Germany,Carrot,Carrot Leaf Spot,0.542575,38.5425,16734.8775,54.31125,32
Argentina,Guava,Guava Leaf Spot,0.5425090909090908,37.54727272727273,21159.075454545455,54.20545454545454,33
France,Cocoa,Cocoa Leaf Spot,0.5424921052631578,39.49184210526316,16237.581315789474,55.75842105263158,38
Turkey,Mung Bean,Mung Bean Leaf Spot,0.5424264705882352,36.942647058823525,16287.89176470588,53.45911764705882,34
USA,Carrot,Carrot Leaf Spot,0.5422,38.80029411764706,18485.075588235293,54.95676470588235,34
Argentina,Barley,Barley Leaf Spot,0.5421114285714286,38.154,17508.01314285714,54.45085714285714,35
Italy,Barley,Barley Leaf Spot,0.542109090909091,39.44272727272727,18796.263333333332,55.291515151515156,33
Australia,Sorghum,Sorghum Root Rot,0.5420969696969696,39.95545454545454,18624.739696969697,58.8169696969697,33
Turkey,Wheat,Powdery Mildew,0.542086274509804,37.212941176470586,16692.873725490193,53.50862745098039,51
New Zealand,Garlic,Garlic Root Rot,0.5420435897435898,38.93025641025641,15624.693076923078,54.75333333333334,39
Pakistan,Mung Bean,Mung Bean Root Rot,0.5419777777777778,38.99527777777777,16475.556666666667,56.88805555555555,36
Morocco,Garlic,Garlic Root Rot,0.5419083333333333,40.65166666666667,17376.295,58.58972222222222,36
New Zealand,Canola,Canola Leaf Spot,0.5419073170731707,37.77073170731707,19070.379024390244,54.74975609756098,41
Pakistan,Wheat,Powdery Mildew,0.5418830188679246,40.11,18138.57886792453,58.02754716981132,53
Pakistan,Sugarcane,Smut,0.5417703703703703,39.51611111111111,16659.34611111111,58.27462962962963,54
Argentina,Millet,Millet Root Rot,0.5417038461538461,37.17192307692308,16985.37923076923,53.29,26
Egypt,Maize,Northern Corn Leaf Blight,0.5415258064516129,39.83096774193548,18316.506612903224,57.74241935483871,62
USA,Cocoa,Cocoa Leaf Spot,0.5414964285714285,39.558928571428574,15042.910714285714,56.18714285714286,28
USA,Sorghum,Sorghum Leaf Spot,0.541458064516129,39.134838709677425,18365.46419354839,55.92935483870968,31
Italy,Pomegranate,Pomegranate Leaf Spot,0.5413258064516129,37.73548387096774,16890.364193548387,53.733548387096775,31
Egypt,Sorghum,Sorghum Leaf Spot,0.5413,38.26566666666667,16195.676333333333,56.81066666666666,30
USA,Garlic,Garlic Root Rot,0.5412222222222223,37.712500000000006,17765.388333333332,53.201388888888886,36
Iran,Tea,Tea Blister Blight,0.541212962962963,39.015648148148145,16876.511666666665,57.70129629629629,108
Ukraine,Sorghum,Sorghum Leaf Spot,0.5411075000000001,38.257,16247.49225,54.61375,40
South Africa,Garlic,Garlic Root Rot,0.540915,39.150999999999996,17878.63925,56.9605,40
Egypt,Pomegranate,Pomegranate Leaf Spot,0.5408571428571428,38.465714285714284,20017.095,57.01571428571429,28
Egypt,Cauliflower,Cauliflower Leaf Spot,0.5406821428571429,40.01035714285714,16386.10785714286,58.513214285714284,28
South Africa,Mung Bean,Mung Bean Leaf Spot,0.540585294117647,38.970882352941175,17688.077352941178,57.71970588235294,34
Canada,Wheat,Powdery Mildew,0.5404106382978724,38.28191489361702,17982.438936170212,54.317021276595746,47
Iran,Canola,Canola Leaf Spot,0.5399540540540541,38.79648648648649,19910.272702702703,57.199189189189184,37
Italy,Canola,Canola Root Rot,0.5398580645161289,37.51774193548387,14529.994838709677,53.72451612903226,31
South Africa,Maize,Northern Corn Leaf Blight,0.5396735849056603,37.91735849056604,20347.13641509434,56.5133962264151,53
Argentina,Pomegranate,Pomegranate Leaf Spot,0.5395390243902438,38.28634146341464,19422.01487804878,54.99609756097561,41
South Africa,Barley,Barley Leaf Spot,0.539459375,40.14625,15301.7775,58.5621875,32
Iran,Guava,Guava Root Rot,0.5394100000000001,38.775,16621.430333333334,57.293,30
USA,Maize,Maize Smut,0.5393186440677966,38.90338983050848,17552.46220338983,54.84677966101695,59
China,Okra,Okra Leaf Spot,0.5391878787878788,37.881212121212116,18803.943333333333,54.238484848484845,33
Canada,Carrot,Carrot Root Rot,0.5391257142857142,39.65971428571428,15771.89342857143,54.709714285714284,35
Germany,Pea,Pea Leaf Spot,0.539109756097561,37.90951219512195,16272.301463414633,53.9390243902439,41
Egypt,Mung Bean,Mung Bean Root Rot,0.5390292682926829,39.56878048780488,19188.58024390244,57.43536585365853,41
Pakistan,Sunflower,Downy Mildew,0.538900925925926,38.86407407407407,17886.59351851852,57.3087962962963,108
Egypt,Millet,Millet Leaf Spot,0.5388828571428572,38.67485714285714,19450.076,57.042857142857144,35
